id,question_text,question_code,form_type_id,answer_type_id,answer_field_id,answer_set_id,form,question_required,the_order,timestamp_created,timestamp_updated,is_void
261,Are there signs/reports of drug / alcohol abuse in the family?,qf2A34,,FMRD,YESNO_CHOICES,1,9,TRUE,53,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
260,Details,qf2A33B,,FMTA,,1,9,TRUE,52,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
259,Are there signs of violence (including harsh physical punishment) abuse or neglect in the home?,qf2A33A,,FMRD,YESNO_CHOICES,1,9,TRUE,51,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
258,Assets owned by family (list all you can observe including land),qf2A32,,FMTA,,1,9,TRUE,50,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
257,Details,qf2A31B,,FMTA,,1,9,TRUE,49,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
256,Is there any financial/material support provided by people living outside of the household?,qf2A31A,,FMRD,YESNO_CHOICES,1,9,TRUE,48,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
255,Estimated monthly income (< KES 3000 3000-10000 >10000),qf2A30,,FMSL,list_income_range,1,9,TRUE,47,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
254,Type of employment/occupation (casual informalformal),qf2A29,,FMSL,list_employment_type,1,9,TRUE,46,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
253,Who in household is involved in economic activity?,qf2A28,,FMTA,,1,9,TRUE,45,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
252,Do caregivers show interest in children’s education?,qf2A27,,FMRD,YESNO_CHOICES,1,9,TRUE,44,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
251,If yes is their class appropriate for their age and evolving capacity?,qf2A26B,,FMRD,YESNO_CHOICES,1,9,TRUE,43,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
250,Are children in the household currently attending school?,qf2A26A,,FMRD,YESNO_CHOICES,1,9,TRUE,42,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
249,Details,qf2A25B,,FMTA,,1,9,TRUE,41,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
248,Is the school inclusive and able to meet unique needs of child,qf2A25A,,FMRD,YESNO_CHOICES,1,9,TRUE,40,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
247,The school type,qf2A24,,FMSL,list_school_category,1,9,TRUE,39,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
246,(Hours),qf2A23D,,FMTF,,1,9,TRUE,38,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
245,OR Driving :(Minutes),qf2A23C,,FMTF,,1,9,TRUE,37,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
244,(Hours),qf2A23B,,FMTF,,1,9,TRUE,36,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
243,Distance to school? Walking:(Minutes),qf2A23A,,FMTF,,1,9,TRUE,35,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
242,Is there access to education facilities?,qf2A22,,FMRD,YESNO_CHOICES,1,9,TRUE,34,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
241,Are these community services easily accessible?,qf2A21,,FMRD,YESNO_CHOICES,1,9,TRUE,33,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
240,Are there functional community services (tick all that apply),qf2A20,,FMCB,list_community_services,1,9,TRUE,32,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
239,Details,qf2A19B,,FMTA,,1,9,TRUE,31,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
238,Are there religious/cultural practices that hinder/could hinder children from accessing health services?,qf2A19A,,FMRD,YESNO_CHOICES,1,9,TRUE,30,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
237,Details,qf2A18B,,FMTA,,1,9,TRUE,29,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
236,What type of additional support does the household need?,qf2A18A8,,FMCB,list_special_support,1,9,TRUE,28,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
235,Is the household able to take care of a child with a disability (if child returning home has a disability)? ,qf2A18A7,,FMRD,list_disability_handling,1,9,TRUE,27,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
234,Using their usual language has difficulty communicating (e.g. understanding or being understood by others)? ,qf2A18A6,,FMRD,list_disability_assessment,1,9,TRUE,26,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
233,Has difficulty (with self-care such as) washing all over or dressing? ,qf2A18A5,,FMRD,list_disability_assessment,1,9,TRUE,25,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
232,Has difficulty remembering or concentrating? ,qf2A18A4,,FMRD,list_disability_assessment,1,9,TRUE,24,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
231,Has difficulty walking or climbing steps? ,qf2A18A3,,FMRD,list_disability_assessment,1,9,TRUE,23,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
230,Has difficulty hearing even if using a hearing aid? ,qf2A18A2,,FMRD,list_disability_assessment,1,9,TRUE,22,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
229,Has difficulty seeing even if wearing glasses?,qf2A18A1,,FMRD,list_disability_assessment,1,9,TRUE,21,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
228,Details,qf2A17B,,FMTF,,1,9,TRUE,20,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
227,Is there anyone in the family who has any disability?,qf2A17A,,FMRD,YESNO_CHOICES,1,9,TRUE,19,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
226,Details,qf2A16B,,FMTA,,1,9,TRUE,18,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
225,Is there any household member with a chronic illness (e.g. diabetes hypertension)?,qf2A16A,,FMRD,YESNO_CHOICES,1,9,TRUE,17,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
224,Does the family have medical insurance?,qf2A15,,FMRD,YESNO_CHOICES,1,9,TRUE,16,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
223,Does the family have access to health services?,qf2A14,,FMRD,YESNO_CHOICES,1,9,TRUE,15,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
222,Describe the availability disposal knowledge of sanitary items,qf2A13,,FMTA,,1,9,TRUE,14,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
221,Describe the bathing arrangements/habits (including hand-washing),qf2A12,,FMTA,,1,9,TRUE,13,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
220,Describe the home environment (inside outside and surrounding— ventilation cleanliness size of the house rooms roof walls and floor including materials used),qf2A11,,FMTA,,1,9,TRUE,12,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
219,Describe access to and source of clean water,qf2A10,,FMTA,,1,9,TRUE,11,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
218,Describe the latrine (shared distance from house pit/flush/none),qf2A9,,FMTA,,1,9,TRUE,10,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
217,Reliability of source,qf2A8,,FMTA,,1,9,TRUE,9,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
216,Source of Food,qf2A7,,FMTA,,1,9,TRUE,8,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
215,Access to balanced diet food(s) consumed ,qf2A6,,FMRD,YESNO_CHOICES,1,9,TRUE,7,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
214,Access to Food / Meals,qf2A5,,FMSL,list_items_count,1,9,TRUE,6,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
213,How does this family/household feel about potential reunification/placement with the child,qf2A4,,FMTA,,1,9,TRUE,5,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
212,If family of origin what is the family’s perspective on the reasons for the separation?,qf2A3,,FMTA,,1,9,TRUE,4,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
211,Marital status of the parent(s) ,qf2A2,,FMSL,list_marriage_type,1,9,TRUE,3,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
210,Number of Children in the houseshold,qf2A1,,FMTF,,1,9,TRUE,2,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
209,Family being assessed,qf2A65,,FMSL,list_family_types,1,9,TRUE,1,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
208,12.7 The Young Person can articulate plans for regular (e.g. food) and periodic (e.g. school fees) expenses.,qf8A127,,FMRD,yesno_na,1,32,TRUE,49,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
207,12.6 The Young Person can articulate plans to meet emergency expenses for the household.,qf8A126,,FMRD,yesno_na,1,32,TRUE,48,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
206,12.5 The Young Person was able to pay all the required medical expenses in the past 3 months.,qf8A125,,FMRD,yesno_na,1,32,TRUE,47,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
205,12.4 The Young Person can provide examples of how he/she met emergency expenses in the past 3 months.,qf8A124,,FMRD,yesno_na,1,32,TRUE,46,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
204,12.3 The Young Person can provide examples of how he/she met regular and planned expenses (e.g. food clothing shelter school) in the past 3 months.,qf8A123,,FMRD,yesno_na,1,32,TRUE,45,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
203,12.2 The Young Person has regular savings (e.g. active participation in a village savings and loan association or Savings and Internal Lending Community).,qf8A122,,FMRD,yesno_na,1,32,TRUE,44,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
202,12.1 The Young Person has a stable source of income (e.g. business formal employment cash transfer) and/or productive assets (e.g. livestock poultry).,qf8A121,,FMRD,yesno_na,1,32,TRUE,43,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
201,11.4 The Young Person feels that rules and consequences are applied consistently.,qf8A114,,FMRD,yesno_na,1,32,TRUE,42,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
200,11.3 The Young Person easily articulates the rules of the house and the consequences should the rules be broken.,qf8A113,,FMRD,yesno_na,1,32,TRUE,41,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
199,11.2 The Young Person seeks support and comfort from the caregiver/mentor in response to stressors.,qf8A112,,FMRD,yesno_na,1,32,TRUE,40,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
198,11.1 If the Young Person was sick in the past 3 months he/she confirms that his/her caregiver/mentor took care of him/her.,qf8A111,,FMRD,yesno_na,1,32,TRUE,39,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
197,10.2 The Young Person expresses that he/she spends time with his/her caregiver/mentor and enjoys this time.,qf8A102,,FMRD,yesno_na,1,32,TRUE,38,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
196,10.1 The Young Person feels his/her mentor know his/her likes dislikes and what makes him/her happy or sad.,qf8A101,,FMRD,yesno_na,1,32,TRUE,37,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
195,9.2 If the Young Person has a chronic illness or disability he/she is conversant in her/his treatment regimen as necessary.,qf8A92,,FMRD,yesno_na,1,32,TRUE,36,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
194,9.1 If the Young Person was referred for treatment services were accessed and met the intended purpose. (Hint: Look for evidence of complete referral such as returned referral slips report from caregiver/mentor/service providers.),qf8A91,,FMRD,yesno_na,1,32,TRUE,35,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
193,8.2 If Young Person has a developmental delay the case plan and referral documentation confirm that services have been accessed and have met the intended purpose.,qf8A82,,FMRD,yesno_na,1,32,TRUE,34,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
192,8.1 The Young Person is aware of and able to articulate adolescent development changes (e.g. physical emotional identity).,qf8A81,,FMRD,yesno_na,1,32,TRUE,33,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
191,7.1 The Young Person eats a balanced meal (must have proteins carbohydrates and vitamins) at least twice per day.,qf8A71,,FMRD,yesno_na,1,32,TRUE,32,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
190,6.4 The Young Person can identify people in his/her community that he/she can talk to and/or seek help from.,qf8A64,,FMRD,yesno_na,1,32,TRUE,31,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
189,6.3 The Young Person is a member of a community group (e.g. church mosque peer support group adolescent club adolescent savings group).,qf8A63,,FMRD,yesno_na,1,32,TRUE,30,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
188,6.2 The Young Person is able to participate in daily activities in the community (e.g. playing or talking with other family members or friends).,qf8A62,,FMRD,yesno_na,1,32,TRUE,29,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
187,6.1 The Young Person participated in a community activity in the past 3 months (e.g. extended family football matches fundraising wedding funeral).,qf8A61,,FMRD,yesno_na,1,32,TRUE,28,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
186,5.5 The Young Person has a birth certificate.,qf8A55,,FMRD,yesno_na,1,32,TRUE,27,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
185,5.4 The Young Person has a national identification card (ID) where necessary.,qf8A54,,FMRD,yesno_na,1,32,TRUE,26,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
184,5.3 The case plan and referral documentation confirm services have been accessed and met for the intended purpose.,qf8A53,,FMRD,yesno_na,1,32,TRUE,25,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
183,5.2 Where services were needed the Young Person is able to access them.,qf8A52,,FMRD,yesno_na,1,32,TRUE,24,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
182,5.1 The Young Person is able to articulate where to access support services for himself/herself.,qf8A51,,FMRD,yesno_na,1,32,TRUE,23,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
181,4.5 There is an absence of (a) extreme sadness all the time (b) no interest in enjoyable activities (c) change of appetite for food.,qf8A45,,FMRD,yesno_na,1,32,TRUE,22,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
180,4.4 The Young Person expresses a vision and his/her hopes for his/her family’s future life.,qf8A44,,FMRD,yesno_na,1,32,TRUE,21,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
179,4.3 The Young Person displays an overall positive demeanor.,qf8A43,,FMRD,yesno_na,1,32,TRUE,20,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
178,4.2 The Young Person is able to provide examples of how he/she independently solved challenges in his/her life in the past 3 months.,qf8A42,,FMRD,yesno_na,1,32,TRUE,19,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
177,4.1 The Young Person can provide examples of how he/she problem solves in constructive ways.,qf8A41,,FMRD,yesno_na,1,32,TRUE,18,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
176,3.6 When there has been violence the case plan and referral documentation confirm services have been accessed and met the intended purpose.,qf8A36,,FMRD,yesno_na,1,32,TRUE,17,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
175,3.5 The Young Person can report an absence of violent discipline.,qf8A35,,FMRD,yesno_na,1,32,TRUE,16,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
174,3.4 The Young Person can articulate appropriate ways to keep himself/herself safe.,qf8A34,,FMRD,yesno_na,1,32,TRUE,15,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
173,3.3 The Young Person can clearly articulate and give examples of how to manage stress in nonviolent manner.,qf8A33,,FMRD,yesno_na,1,32,TRUE,14,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
172,3.2 The Young Person can articulate appropriate ways to report and respond to violence.,qf8A32,,FMRD,yesno_na,1,32,TRUE,13,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
171,3.1 The Young Person is currently free of violence exploitation or exposure to violence at home at school in the community and online. <small>(Note. If there is presence of violence initiate child protection reporting protocol.)</small>,qf8A31,,FMRD,yesno_na,1,32,TRUE,12,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
170,2.4 Stigma is not a barrier to Young Person attending school.,qf8A24,,FMRD,yesno_na,1,32,TRUE,11,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
169,2.3 The teachers are using inclusive teaching practices to meet the Young Person’s specific needs or circumstances.,qf8A23,,FMRD,yesno_na,1,32,TRUE,10,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
168,2.2 The teacher is aware of Young Person’s special needs and/or circumstances.,qf8A22,,FMRD,yesno_na,1,32,TRUE,9,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
167,2.1 The school is physically accessible for the child (including classrooms washrooms recreational areas and so forth).,qf8A21,,FMRD,yesno_na,1,32,TRUE,8,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
166,1.7 The school has hygiene facilities inclusive for adolescent girls.,qf8A17,,FMRD,yesno_na,1,32,TRUE,7,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
165,1.6 The Young Person reports enjoying education.,qf8A16,,FMRD,yesno_na,1,32,TRUE,6,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
164,1.5 The Young Person reports feeling positive about his/her school or college performance.,qf8A15,,FMRD,yesno_na,1,32,TRUE,5,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
163,1.4 The Young Person has all the required education materials (e.g. uniform shoes books toolkits).,qf8A14,,FMRD,yesno_na,1,32,TRUE,4,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
162,1.3 The Young Person’s report card confirms regular attendance (i.e. not missing more than 5 days per month) and shows appropriate progression.,qf8A13,,FMRD,yesno_na,1,32,TRUE,3,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
161,1.2 There is evidence of education program enrolment (i.e. receipt),qf8A12,,FMRD,yesno_na,1,32,TRUE,2,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
160,1.1 The Young Person can move safely to education facility/school. (Note. If child cannot move safely then case cannot be closed.),qf8A11,,FMRD,yesno_na,1,32,TRUE,1,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
159,12.7 The caregiver can articulate plans for regular (e.g. food) and periodic (e.g. school fees) expenses.,qf7A127,,FMRD,yesno_na,1,7,TRUE,65,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
158,12.6 The caregiver can articulate plans to meet emergency expenses for the household.,qf7A126,,FMRD,yesno_na,1,7,TRUE,64,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
157,12.5 The caregiver was able to pay all required medical expenses for family members in the past 3 months.,qf7A125,,FMRD,yesno_na,1,7,TRUE,63,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
156,12.4 The caregiver or other family members can provide examples of how they met emergency expenses in the past 3 months.,qf7A124,,FMRD,yesno_na,1,7,TRUE,62,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
155,12.3 The caregiver or other family members can provide examples of how they met regular and planned expenses (e.g. food clothing shelter school) in the past 3 months.,qf7A123,,FMRD,yesno_na,1,7,TRUE,61,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
154,12.2 The household has regular savings (e.g. active participation in a village savings and loan association or Savings and Internal Lending Community).,qf7A122,,FMRD,yesno_na,1,7,TRUE,60,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
153,12.1 The household has a stable source of income (e.g. business formal employment cash transfer) and/or productive assets (e.g. livestock poultry).,qf7A121,,FMRD,yesno_na,1,7,TRUE,59,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
152,11.7 If the child is age 5 years or older he/she feels that the rules and consequences are applied consistently.,qf7A117,,FMRD,yesno_na,1,7,TRUE,58,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
151,11.6 The child easily articulates the rules of the house and the consequences should the rules be broken.,qf7A116,,FMRD,yesno_na,1,7,TRUE,57,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
150,11.5 The child seeks support and comfort from the caregiver in response to stressors.,qf7A115,,FMRD,yesno_na,1,7,TRUE,56,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
149,11.4 If the child is age 5 years or older and was hurt or sick in the past 3 months does the child confirm that the caregiver took care of him/her?,qf7A114,,FMRD,yesno_na,1,7,TRUE,55,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
148,11.3 The caregiver responds to the child when the caregiver hears the child or the child comes to the caregiver for help or comfort.,qf7A113,,FMRD,yesno_na,1,7,TRUE,54,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
147,11.2 The caregiver involves children to an ability and age-appropriate level in decisions that affect them.,qf7A112,,FMRD,yesno_na,1,7,TRUE,53,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
146,11.1 The caregiver applies household rules and consequences for breaking the rules consistently across all children in the household.,qf7A111,,FMRD,yesno_na,1,7,TRUE,52,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
145,10.5 If the child is age 5 years or older the child reports that he/she spends time with his/her caregiver and enjoys this time.,qf7A105,,FMRD,yesno_na,1,7,TRUE,51,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
144,10.4 If the child is age 5 years or older the child reports feeling his/her caregiver know his/her likes dislikes what makes him/her happy or sad.,qf7A104,,FMRD,yesno_na,1,7,TRUE,50,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
143,10.3 The caregiver speaks of the child with general positive regard in an age-appropriate way.,qf7A103,,FMRD,yesno_na,1,7,TRUE,49,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
142,10.2 The caregiver provides examples of how and when he/she spends time with the child in age-appropriate way.,qf7A102,,FMRD,yesno_na,1,7,TRUE,48,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
141,10.1 The caregiver can describe the child’s dislikes what makes the child happy or sad school performance names of friends and so on.,qf7A101,,FMRD,yesno_na,1,7,TRUE,47,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
140,9.5 If the child has a chronic illness or disability and is age 10 years or older the child is conversant in her/his treatment regimen as necessary.,qf7A95,,FMRD,yesno_na,1,7,TRUE,46,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
139,9.4 All members of the household are free from substance abuse.,qf7A94,,FMRD,yesno_na,1,7,TRUE,45,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
138,9.3 If the caregiver any child or any member of the household has a chronic illness or disability the caregiver is conversant in the treatment/therapy regimen as necessary.,qf7A93,,FMRD,yesno_na,1,7,TRUE,44,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
137,9.2 The child is up to date on immunizations. (Hint: Look for the immunization card to confirm.),qf7A92,,FMRD,yesno_na,1,7,TRUE,43,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
136,9.1 If the caregiver or any child in the household was referred for treatment services were accessed and met the intended purpose.,qf7A91,,FMRD,yesno_na,1,7,TRUE,42,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
135,8.4 If there are concerns about the child’s physical or mental development the child has accessed services.,qf7A84,,FMRD,yesno_na,1,7,TRUE,41,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
134,8.3 If child is between 6 years and 9 years old the caregiver confirms the child is physically and mentally developing in a manner similar to his/her age mates in the community.,qf7A83,,FMRD,yesno_na,1,7,TRUE,40,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
133,8.2 If caregiver notes (and observation confirms) developmental delays is there evidence of accessing appropriate support services (i.e. a copy of receipt of services received confirmation from service provider of services delivered)?,qf7A82,,FMRD,yesno_na,1,7,TRUE,39,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
132,8.1 If the child is 5 years or younger the caregiver confirms the child is walking talking and showing increasingly independent behaviors at a level similar to that of his/her age mates in the community.,qf7A81,,FMRD,yesno_na,1,7,TRUE,38,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
131,7.2 All members of the family eat balanced meals at least twice per day.,qf7A72,,FMRD,yesno_na,1,7,TRUE,37,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
130,7.1 The child eats balanced meals at least twice per day.,qf7A71,,FMRD,yesno_na,1,7,TRUE,36,2023-08-17 18:35:14.016892+00:00,2023-08-17 18:35:14.016905+00:00,FALSE
